transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud,is_mule,sender_city,receiver_city,sender_lat,sender_lon,receiver_lat,receiver_lon
TX_NORM_000488,ACC_NORM_101,ACC_NORM_070,837.43,2026-05-18T06:38:00Z,0,0,Sydney,Mumbai,-33.54045638295119,151.1637599826036,18.83193853033398,72.51764295176639
TX_MULE_000912,ACC_MULE_002,ACC_MULE_OUT_010,13544.07,2026-05-18T06:41:00Z,1,0,Hong Kong,Sydney,22.157055155170784,114.22955084510606,-34.0024459799057,150.90239271890943
TX_NORM_000180,ACC_NORM_098,ACC_NORM_148,625.13,2026-05-18T07:14:00Z,0,0,New York,Singapore,40.79073364026095,-73.88624203032292,1.4580536242324502,104.03953903474498
TX_NORM_000096,ACC_NORM_063,ACC_NORM_049,559.22,2026-05-18T07:31:00Z,0,0,Tokyo,Dubai,35.755642110917144,139.6648336810936,24.847860960950122,55.38919442847936
TX_NORM_000089,ACC_NORM_121,ACC_NORM_104,602.65,2026-05-18T07:57:00Z,0,0,London,London,51.4927379040085,0.029367206431139575,51.937611036809045,-0.13856744952226038
TX_NORM_000390,ACC_NORM_037,ACC_NORM_099,320.32,2026-05-18T08:23:00Z,0,0,New York,Singapore,40.55653962055262,-73.79008649971685,1.0608380934935016,103.38279263084486
TX_NORM_000292,ACC_NORM_002,ACC_NORM_133,382.13,2026-05-18T09:22:00Z,0,0,London,Sydney,51.6899519260932,-0.5137766416442617,-33.877394498571725,151.24985204721844
TX_CYC_000734,ACC_CYC_26,ACC_CYC_24,11013.16,2026-05-18T09:28:00Z,1,0,Toronto,London,43.201609261151724,-79.12388004892088,51.897167325163466,-0.3200691203677346
TX_NORM_000190,ACC_NORM_141,ACC_NORM_032,410.7,2026-05-18T11:04:00Z,0,0,Hong Kong,Tokyo,21.918874741916206,113.89114710782019,35.26945680323288,139.72564004676457
TX_NORM_000305,ACC_NORM_059,ACC_NORM_030,523.47,2026-05-18T12:42:00Z,0,0,Tokyo,Tokyo,35.97338976184057,139.53305711457685,35.99051994901089,140.02595029226973
TX_AMB_000986,ACC_AMB_029,ACC_AMB_017,1126.97,2026-05-18T13:12:00Z,0,0,New York,Mumbai,40.67238176267357,-73.6761161143656,18.636700188286053,72.82700727754961
TX_NORM_000169,ACC_NORM_057,ACC_NORM_006,349.25,2026-05-18T13:53:00Z,0,0,Frankfurt,Tokyo,49.7351371792304,9.14653368345434,35.74751988947003,140.18753362800194
TX_AMB_000991,ACC_AMB_018,ACC_AMB_037,12562.22,2026-05-18T13:58:00Z,0,0,Singapore,Mumbai,1.709751599928614,103.61178356380829,19.51424385769986,72.41474267993037
TX_CYC_000666,ACC_CYC_12,ACC_CYC_13,11615.9,2026-05-18T15:50:00Z,1,0,Dubai,Dubai,25.218272948876425,55.318234086604136,25.192940202709753,54.85230345308774
TX_NORM_000311,ACC_NORM_072,ACC_NORM_025,719.76,2026-05-18T16:03:00Z,0,0,Mumbai,Frankfurt,18.576675931512106,73.07979605325998,49.979968650858474,8.969878531916528
TX_LAYER_000874,ACC_LAYER_012_04,ACC_LAYER_012_05,38748.45,2026-05-18T20:49:00Z,1,0,Mumbai,Sydney,19.534031769303972,72.42347810985504,-33.66036621502116,150.7521145334535
TX_NORM_000183,ACC_NORM_175,ACC_NORM_185,596.49,2026-05-18T22:25:00Z,0,0,Singapore,Mumbai,1.0544182063973997,103.48395536770539,19.3996429662774,72.49588710872291
TX_NORM_000598,ACC_NORM_037,ACC_NORM_066,411.14,2026-05-18T22:56:00Z,0,0,New York,Mumbai,40.901391881911515,-74.36555081267775,18.841815634496665,73.18480370580741
TX_NORM_000344,ACC_NORM_160,ACC_NORM_150,405.79,2026-05-19T00:08:00Z,0,0,Sydney,New York,-34.23688691261599,151.4261561126479,40.253453152274346,-73.83868358168662
TX_NORM_000268,ACC_NORM_101,ACC_NORM_184,411.99,2026-05-19T01:15:00Z,0,0,Sydney,Mumbai,-33.71880280065935,151.43085909545132,18.646388129610244,72.83607036475607
TX_NORM_000439,ACC_NORM_116,ACC_NORM_077,488.89,2026-05-19T03:11:00Z,0,0,Frankfurt,Dubai,49.76987746290582,8.28906150551952,25.080891548868053,55.474326823446695
TX_AMB_000972,ACC_AMB_030,ACC_AMB_042,2386.91,2026-05-19T03:43:00Z,0,0,Tokyo,Mumbai,36.12222556272593,139.8025517661387,19.520603482007235,73.25195539297285
TX_CYC_000729,ACC_CYC_24,ACC_CYC_25,8175.23,2026-05-19T03:44:00Z,1,0,London,Dubai,51.28141945809528,-0.4402565994683967,25.737573745437125,54.94520262959096
TX_CYC_000671,ACC_CYC_14,ACC_CYC_12,11865.07,2026-05-19T04:14:00Z,1,0,Hong Kong,Dubai,22.473887964418793,114.59961625915314,24.87410625015766,55.37559471231146
TX_LAYER_000804,ACC_LAYER_005_04,ACC_LAYER_005_05,34894.23,2026-05-19T05:17:00Z,1,0,Sydney,New York,-34.11841072145089,151.10219648991517,40.93797193280919,-73.58118418824648
TX_LAYER_000826,ACC_LAYER_007_06,ACC_LAYER_007_07,27117.37,2026-05-19T07:02:00Z,1,0,New York,London,40.58464376764677,-74.04895399170701,51.53906105140247,-0.5909223325769625
TX_NORM_000074,ACC_NORM_138,ACC_NORM_194,10.0,2026-05-19T07:25:00Z,0,0,Hong Kong,Toronto,22.723100268835655,114.45082040364875,43.34266041310667,-79.74160952777196
TX_CYC_000728,ACC_CYC_26,ACC_CYC_24,8147.94,2026-05-19T08:22:00Z,1,0,Toronto,London,43.31872507915934,-79.16641208553065,51.533592021793694,0.026031526779107722
TX_MULE_000905,ACC_MULE_SRC_014,ACC_MULE_003,1856.81,2026-05-19T13:41:00Z,1,1,Hong Kong,London,22.21564156693223,113.77716574728748,51.25616302905401,-0.1565803641916896
TX_NORM_000493,ACC_NORM_032,ACC_NORM_145,327.74,2026-05-19T16:16:00Z,0,0,Tokyo,Toronto,35.49500924484423,139.60617034512833,43.77852505353915,-78.96518092417142
TX_NORM_000233,ACC_NORM_106,ACC_NORM_015,369.68,2026-05-19T19:50:00Z,0,0,Hong Kong,Dubai,22.518741371524573,114.5960265305373,24.955884891628916,54.84205069351908
TX_AMB_000950,ACC_AMB_049,ACC_AMB_018,1252.74,2026-05-19T20:48:00Z,0,0,Dubai,Singapore,25.011130841484416,55.63371523748647,1.6012943579773724,104.02109681116929
TX_NORM_000195,ACC_NORM_077,ACC_NORM_073,577.06,2026-05-20T03:09:00Z,0,0,Dubai,Tokyo,25.432472228383535,55.38506010789791,35.60468460024974,139.32223773354266
TX_NORM_000573,ACC_NORM_052,ACC_NORM_078,456.18,2026-05-20T05:26:00Z,0,0,Dubai,New York,25.480685039764044,55.56839417363723,40.318314181899154,-74.3337509910415
TX_NORM_000073,ACC_NORM_155,ACC_NORM_108,812.93,2026-05-20T06:40:00Z,0,0,Singapore,London,0.8531863036917238,103.77030459695897,51.64602429988804,-0.577842002613378
TX_NORM_000198,ACC_NORM_113,ACC_NORM_114,511.64,2026-05-20T10:50:00Z,0,0,Frankfurt,Mumbai,50.08770670826092,8.840556695000203,18.933963365871403,72.68503733490661
TX_NORM_000230,ACC_NORM_177,ACC_NORM_039,353.93,2026-05-20T11:23:00Z,0,0,London,Singapore,51.14009979203998,0.328390321625751,1.3108205924283745,104.11349710458288
TX_AMB_000960,ACC_AMB_047,ACC_AMB_030,3249.34,2026-05-20T11:27:00Z,0,0,Mumbai,Tokyo,18.802190861459408,72.51233601443063,35.85474235477355,139.6478845929267
TX_NORM_000086,ACC_NORM_171,ACC_NORM_124,683.08,2026-05-20T12:00:00Z,0,0,Toronto,Mumbai,43.833182725121574,-79.3843713578974,19.45882401937323,72.54838938788289
TX_LAYER_000800,ACC_LAYER_005_00,ACC_LAYER_005_01,58186.6,2026-05-20T12:44:00Z,1,0,Toronto,Mumbai,43.16248694760846,-79.35283565248092,18.742809318903547,72.96874248928992
TX_NORM_000013,ACC_NORM_071,ACC_NORM_039,117.34,2026-05-20T14:21:00Z,0,0,New York,Singapore,40.90839710728805,-74.4574283943681,1.0324965386000682,104.13760017776393
TX_NORM_000566,ACC_NORM_106,ACC_NORM_069,92.38,2026-05-20T14:55:00Z,0,0,Hong Kong,Sydney,22.636409026913295,114.60470828083164,-33.9672428263851,150.8156312002583
TX_NORM_000495,ACC_NORM_053,ACC_NORM_151,607.78,2026-05-20T15:45:00Z,0,0,London,London,51.99555490946427,0.21101611067891649,51.344912870561565,-0.13065650346444999
TX_NORM_000212,ACC_NORM_199,ACC_NORM_108,690.8,2026-05-20T22:03:00Z,0,0,Sydney,London,-33.94648606622494,151.19223196353593,51.16557645589933,0.17137522233447824
TX_NORM_000448,ACC_NORM_155,ACC_NORM_090,397.23,2026-05-20T22:25:00Z,0,0,Singapore,Singapore,0.9842751510925609,103.82813289907189,1.8505335720532816,103.54037252424293
TX_NORM_000508,ACC_NORM_115,ACC_NORM_129,509.7,2026-05-21T03:58:00Z,0,0,Frankfurt,New York,49.68172830540051,9.103262314043802,40.65581216999829,-73.7015464690727
TX_CYC_000681,ACC_CYC_15,ACC_CYC_16,8366.85,2026-05-21T05:02:00Z,1,0,Sydney,New York,-33.98573007432423,150.88650243850216,40.56512407527033,-74.07978853606177
TX_NORM_000255,ACC_NORM_013,ACC_NORM_090,403.15,2026-05-21T09:49:00Z,0,0,Mumbai,Singapore,19.30676338176397,72.95625438570418,1.1672549961423972,104.1313210297398
TX_LAYER_000824,ACC_LAYER_007_04,ACC_LAYER_007_05,35017.27,2026-05-21T09:51:00Z,1,0,Frankfurt,Sydney,49.71332717044951,8.912594661742778,-33.377337009381876,151.6914927527929
TX_NORM_000078,ACC_NORM_030,ACC_NORM_064,518.35,2026-05-21T10:51:00Z,0,0,Tokyo,Frankfurt,35.502851477440906,139.32008178205157,49.935554108620096,8.860497837296192
TX_LAYER_000868,ACC_LAYER_011_08,ACC_LAYER_011_09,22888.15,2026-05-21T12:32:00Z,1,0,Frankfurt,Mumbai,50.49188899498027,8.569505579220666,18.947719512435373,72.70193494101169
TX_NORM_000419,ACC_NORM_175,ACC_NORM_073,513.5,2026-05-21T16:57:00Z,0,0,Singapore,Tokyo,0.9892292947435457,103.92034602180541,35.95368436790437,140.16755326942868
TX_NORM_000168,ACC_NORM_089,ACC_NORM_078,450.92,2026-05-21T17:11:00Z,0,0,Hong Kong,New York,22.592760483650622,114.55209586355868,40.643388072733245,-73.93003298954751
TX_NORM_000022,ACC_NORM_011,ACC_NORM_170,513.51,2026-05-21T17:51:00Z,0,0,Sydney,Frankfurt,-33.61564219900893,151.21341011935317,50.33676768361517,8.319429401981756
TX_NORM_000080,ACC_NORM_150,ACC_NORM_141,456.07,2026-05-21T22:41:00Z,0,0,New York,Hong Kong,40.34594623118621,-74.1213373612563,22.427713370257038,114.50582709228912
TX_NORM_000578,ACC_NORM_136,ACC_NORM_181,204.28,2026-05-21T22:41:00Z,0,0,Toronto,New York,44.146140155246385,-78.90369923979496,40.77594470280429,-73.71289833005345
TX_NORM_000447,ACC_NORM_073,ACC_NORM_199,312.02,2026-05-21T22:42:00Z,0,0,Tokyo,Sydney,35.3323530668349,140.1076102416971,-34.15487186395628,151.47352788236728
TX_NORM_000340,ACC_NORM_074,ACC_NORM_008,335.56,2026-05-22T01:40:00Z,0,0,Toronto,Frankfurt,43.68370827654668,-79.1208253437382,50.376608219634285,8.775185253040847
TX_NORM_000432,ACC_NORM_149,ACC_NORM_036,446.12,2026-05-22T03:13:00Z,0,0,Singapore,Mumbai,0.8605747419530096,103.5933958799561,19.502146922592658,72.71320372766868
TX_AMB_000966,ACC_AMB_014,ACC_AMB_041,40541.18,2026-05-22T04:38:00Z,0,0,Mumbai,Frankfurt,19.226020213157806,73.34129353767976,49.86498912718302,8.302845489551823
TX_NORM_000401,ACC_NORM_146,ACC_NORM_098,380.12,2026-05-22T06:13:00Z,0,0,London,New York,51.44749942077985,0.34269164991210055,41.17445177563133,-74.36476319738068
TX_NORM_000469,ACC_NORM_095,ACC_NORM_027,384.84,2026-05-22T06:47:00Z,0,0,Tokyo,Singapore,35.911932026364326,139.64454570608137,1.2995997889982496,103.73495432423391
TX_NORM_000226,ACC_NORM_182,ACC_NORM_073,512.86,2026-05-22T08:15:00Z,0,0,Sydney,Tokyo,-33.740719961659096,150.8426718310161,35.586590561689405,139.88799578567986
TX_NORM_000118,ACC_NORM_017,ACC_NORM_173,728.56,2026-05-22T09:48:00Z,0,0,Singapore,Toronto,1.003474130844281,103.73254547280762,43.87951327833729,-79.32979227009858
TX_LAYER_000770,ACC_LAYER_002_00,ACC_LAYER_002_01,42932.47,2026-05-22T11:32:00Z,1,0,Singapore,New York,1.263809894359678,104.01981428489712,41.19575647117855,-74.06733878794577
TX_NORM_000102,ACC_NORM_003,ACC_NORM_024,431.46,2026-05-22T12:22:00Z,0,0,London,Sydney,51.693966169875736,0.12062686587791607,-33.77303717337622,151.63497553059747
TX_LAYER_000828,ACC_LAYER_007_08,ACC_LAYER_007_09,20999.69,2026-05-22T13:09:00Z,1,0,Dubai,Tokyo,25.636949524602148,55.09516213495543,35.707109358840334,139.23239889436192
TX_CYC_000661,ACC_CYC_13,ACC_CYC_14,9643.43,2026-05-22T14:53:00Z,1,0,Dubai,Hong Kong,24.863675033465988,55.49774331040739,22.812712009554538,113.76936785067805
TX_CYC_000699,ACC_CYC_18,ACC_CYC_19,11104.69,2026-05-22T15:07:00Z,1,0,Mumbai,London,18.67646511247764,73.23840754612917,51.309241653932396,0.21956671024705923
TX_NORM_000501,ACC_NORM_003,ACC_NORM_092,881.88,2026-05-22T15:46:00Z,0,0,London,Tokyo,51.75984564654795,0.08407435639514507,35.48983396172817,139.80414150531388
TX_NORM_000259,ACC_NORM_159,ACC_NORM_039,654.93,2026-05-22T17:06:00Z,0,0,London,Singapore,51.59697391776151,0.3077120774625357,1.0739867034824402,104.0974616376471
TX_NORM_000400,ACC_NORM_048,ACC_NORM_179,181.11,2026-05-22T17:40:00Z,0,0,Mumbai,Frankfurt,18.960031909343122,73.01028328450727,50.466620425508204,8.197730326268278
TX_CYC_000664,ACC_CYC_13,ACC_CYC_14,8936.01,2026-05-22T18:28:00Z,1,0,Dubai,Hong Kong,25.74023571055326,54.99713808232535,21.841001371457597,114.15636747482361
TX_NORM_000224,ACC_NORM_124,ACC_NORM_161,405.61,2026-05-22T18:38:00Z,0,0,Mumbai,New York,18.89050366818217,73.00186758920539,41.034739922447116,-74.49965042144639
TX_AMB_000964,ACC_AMB_047,ACC_AMB_037,3140.23,2026-05-22T18:43:00Z,0,0,Mumbai,Mumbai,18.715830188809235,72.66827949547925,19.26571918390943,72.55711285614771
TX_NORM_000294,ACC_NORM_125,ACC_NORM_143,571.4,2026-05-22T20:59:00Z,0,0,Mumbai,Mumbai,18.852967656944845,72.72299358089859,18.851957136743607,72.46684124002115
TX_CYC_000708,ACC_CYC_21,ACC_CYC_22,10459.24,2026-05-22T21:31:00Z,1,0,New York,New York,40.29704871599799,-73.83362628694869,40.76646315328532,-73.85424420814417
TX_MULE_000915,ACC_MULE_000,ACC_MULE_OUT_014,15034.76,2026-05-22T21:52:00Z,1,0,Tokyo,New York,35.74289663178473,140.17303549623486,40.76912308550677,-73.61908485803208
TX_MULE_000908,ACC_MULE_SRC_010,ACC_MULE_004,953.99,2026-05-23T00:05:00Z,1,1,Toronto,Toronto,43.75320786722585,-79.23311361219302,44.07912245021173,-79.46697775778246
TX_NORM_000088,ACC_NORM_147,ACC_NORM_121,394.05,2026-05-23T02:50:00Z,0,0,Singapore,London,1.4596930989155235,104.2781264528052,51.16211478621875,0.17961180324733786
TX_NORM_000298,ACC_NORM_056,ACC_NORM_104,662.57,2026-05-23T03:30:00Z,0,0,Tokyo,London,35.968469652513264,139.69559343904325,51.04513630008377,0.14476270852694265
TX_NORM_000492,ACC_NORM_012,ACC_NORM_086,515.47,2026-05-23T04:05:00Z,0,0,Hong Kong,Toronto,22.509776075014653,114.36371197372732,43.50885575328549,-79.19084166916242
TX_NORM_000209,ACC_NORM_126,ACC_NORM_102,1270.55,2026-05-23T04:59:00Z,0,0,London,Sydney,51.855292104439954,-0.30541860258614484,-34.23039180652359,150.9154602185897
TX_NORM_000030,ACC_NORM_043,ACC_NORM_137,379.66,2026-05-23T06:47:00Z,0,0,Sydney,Toronto,-33.71039462991486,150.82470525228365,43.520282893026064,-79.2433742962677
TX_NORM_000205,ACC_NORM_006,ACC_NORM_012,312.43,2026-05-23T06:52:00Z,0,0,Tokyo,Hong Kong,35.4911493335772,139.54393780246286,22.40145570635987,114.19248686413182
TX_NORM_000001,ACC_NORM_189,ACC_NORM_070,472.35,2026-05-23T06:58:00Z,0,0,Singapore,Mumbai,1.3698491277972376,103.80016992239062,18.808994148554234,72.78973132450025
TX_NORM_000283,ACC_NORM_068,ACC_NORM_083,252.44,2026-05-23T08:17:00Z,0,0,London,New York,51.51692256611471,-0.057161805746900746,41.02387423678266,-73.56791038955339
TX_MULE_000948,ACC_MULE_SRC_006,ACC_MULE_002,1843.49,2026-05-23T10:31:00Z,1,1,Sydney,Hong Kong,-33.62095635901875,151.37645723805224,21.91120512128537,114.27993798863048
TX_NORM_000222,ACC_NORM_066,ACC_NORM_193,637.25,2026-05-23T12:06:00Z,0,0,Mumbai,Tokyo,18.871542051242066,72.79517793312553,35.58929824847777,139.22932121197783
TX_MULE_000909,ACC_MULE_SRC_014,ACC_MULE_003,2771.13,2026-05-23T13:35:00Z,1,1,Hong Kong,London,21.87386913101525,114.41726872337658,51.92528180334446,-0.4477995330184792
TX_NORM_000164,ACC_NORM_171,ACC_NORM_189,692.68,2026-05-23T14:07:00Z,0,0,Toronto,Singapore,44.05111256035699,-79.04181069758309,1.5863659538775798,103.81968763490356
TX_NORM_000326,ACC_NORM_077,ACC_NORM_021,731.62,2026-05-23T14:10:00Z,0,0,Dubai,Sydney,25.731658511347153,55.08217698022537,-33.64521947325549,151.65959806411283
TX_NORM_000157,ACC_NORM_091,ACC_NORM_053,594.77,2026-05-23T17:06:00Z,0,0,Tokyo,London,35.68438771994327,140.03900109142054,51.80030419431428,-0.0006083459549874604
TX_NORM_000438,ACC_NORM_163,ACC_NORM_108,159.32,2026-05-23T18:20:00Z,0,0,Tokyo,London,35.302243662603814,140.0000047793267,51.18030249085632,0.15478303032219234
TX_LAYER_000873,ACC_LAYER_012_03,ACC_LAYER_012_04,44032.33,2026-05-23T19:27:00Z,1,0,London,Mumbai,51.506982541272656,-0.1050700137907977,19.401705244384885,72.72555356684614
TX_NORM_000304,ACC_NORM_069,ACC_NORM_079,495.82,2026-05-23T21:11:00Z,0,0,Sydney,London,-33.77487023186228,150.7345721412545,51.69699510104989,-0.6232299587181926
TX_NORM_000433,ACC_NORM_118,ACC_NORM_164,643.51,2026-05-24T02:49:00Z,0,0,Dubai,Tokyo,25.30527350093618,54.9415757116328,35.7657324617767,139.4273390073292
TX_NORM_000574,ACC_NORM_196,ACC_NORM_035,665.88,2026-05-24T06:11:00Z,0,0,Frankfurt,Mumbai,50.588596947843335,8.852354178766943,19.483655642147095,72.49520782271179
TX_AMB_000959,ACC_AMB_028,ACC_AMB_042,3809.24,2026-05-24T08:12:00Z,0,0,Hong Kong,Mumbai,22.806182532843188,113.86930241726472,19.171231202559582,72.90789902092808
TX_NORM_000289,ACC_NORM_054,ACC_NORM_091,375.46,2026-05-24T12:22:00Z,0,0,London,Tokyo,51.941324401674215,0.12238501867005372,35.48989325384328,139.2873838549593
TX_LAYER_000799,ACC_LAYER_004_09,ACC_LAYER_004_10,14861.01,2026-05-24T16:36:00Z,1,0,Sydney,Singapore,-34.2368171192673,150.87023539434324,1.5828893619562772,103.68170130459318
TX_AMB_000997,ACC_AMB_015,ACC_AMB_000,7598.82,2026-05-24T17:41:00Z,0,0,Mumbai,London,19.43681400393675,72.66431554815911,51.583683696156335,0.13332823923514872
TX_LAYER_000798,ACC_LAYER_004_08,ACC_LAYER_004_09,16887.51,2026-05-24T19:51:00Z,1,0,Dubai,Sydney,25.34536738877296,55.046810007458184,-34.29032260407715,151.24902282638806
TX_NORM_000467,ACC_NORM_094,ACC_NORM_173,651.5,2026-05-24T20:42:00Z,0,0,Hong Kong,Toronto,22.184712462848097,114.50878181446517,43.209122708823315,-79.66392386634189
TX_NORM_000057,ACC_NORM_184,ACC_NORM_185,438.16,2026-05-24T23:22:00Z,0,0,Mumbai,Mumbai,19.258942049002428,73.06829485036401,19.34690150367014,73.14803128311087
TX_NORM_000465,ACC_NORM_101,ACC_NORM_003,455.81,2026-05-25T01:43:00Z,0,0,Sydney,London,-33.60607406210441,151.00444056596163,51.35533020695293,0.03152715839228551
TX_NORM_000343,ACC_NORM_175,ACC_NORM_059,398.61,2026-05-25T01:55:00Z,0,0,Singapore,Tokyo,1.8065529839408865,104.07339394804517,36.00664170004654,139.46812658392392
TX_LAYER_000899,ACC_LAYER_014_09,ACC_LAYER_014_10,17750.09,2026-05-25T02:08:00Z,1,0,Dubai,Singapore,25.547354049224612,54.82855538324233,1.2686217126179193,103.5135189930132
TX_NORM_000106,ACC_NORM_000,ACC_NORM_100,877.24,2026-05-25T03:20:00Z,0,0,Frankfurt,Frankfurt,49.627589401770855,8.996126217554469,50.47873109695122,8.978712971642743
TX_NORM_000131,ACC_NORM_054,ACC_NORM_130,513.71,2026-05-25T03:20:00Z,0,0,London,Hong Kong,51.07493256927276,-0.5253199936620234,22.689086514121218,114.35464375441508
TX_NORM_000053,ACC_NORM_174,ACC_NORM_137,622.34,2026-05-25T06:53:00Z,0,0,New York,Toronto,40.47498527716207,-73.63796462634559,43.37991767136215,-78.91462616218713
TX_NORM_000027,ACC_NORM_090,ACC_NORM_053,575.14,2026-05-25T07:13:00Z,0,0,Singapore,London,0.8919268619371898,104.05929248017286,51.660179183160345,-0.15338716015879192
TX_NORM_000393,ACC_NORM_087,ACC_NORM_130,866.29,2026-05-25T07:38:00Z,0,0,Hong Kong,Hong Kong,21.879768859588204,114.5342414852046,22.42160163431654,113.84572381737053
TX_NORM_000549,ACC_NORM_168,ACC_NORM_178,379.2,2026-05-25T08:14:00Z,0,0,Hong Kong,Singapore,22.60858999899309,114.41181273587286,0.8635343809626036,103.98994263512695
TX_NORM_000358,ACC_NORM_150,ACC_NORM_005,564.54,2026-05-25T12:45:00Z,0,0,New York,Hong Kong,40.71941060427493,-73.94472944720918,22.596718618144045,113.7125156013461
TX_AMB_000961,ACC_AMB_012,ACC_AMB_035,7484.84,2026-05-25T16:17:00Z,0,0,Sydney,Singapore,-33.74022930393942,150.9468954725662,1.2345869621852632,103.96466083659674
TX_AMB_000962,ACC_AMB_035,ACC_AMB_045,21122.84,2026-05-25T17:21:00Z,0,0,Singapore,London,1.3531489655070752,104.10410717287088,51.31218339287924,-0.34273547998674403
TX_NORM_000352,ACC_NORM_179,ACC_NORM_103,671.53,2026-05-25T18:43:00Z,0,0,Frankfurt,Frankfurt,50.026331994375404,8.980921752489571,49.65208225216357,8.61677164226906
TX_NORM_000550,ACC_NORM_007,ACC_NORM_047,517.32,2026-05-25T20:58:00Z,0,0,Hong Kong,New York,22.521110638623515,113.95703865450722,40.75272972943867,-74.1717053707777
TX_NORM_000387,ACC_NORM_130,ACC_NORM_181,875.23,2026-05-25T21:18:00Z,0,0,Hong Kong,New York,21.901727811924644,114.33389356859162,40.362380019167304,-73.7008463254416
TX_AMB_000953,ACC_AMB_035,ACC_AMB_047,17964.79,2026-05-25T21:22:00Z,0,0,Singapore,Mumbai,1.3886648160700155,104.24628481116878,19.078401610447234,73.13610802083275
TX_LAYER_000877,ACC_LAYER_012_07,ACC_LAYER_012_08,26405.98,2026-05-25T23:32:00Z,1,0,Frankfurt,Singapore,50.22694705566675,8.56965464864199,1.0728971748202851,103.36311748265342
TX_NORM_000444,ACC_NORM_168,ACC_NORM_101,239.11,2026-05-25T23:36:00Z,0,0,Hong Kong,Sydney,22.09676773573456,114.62610197001182,-34.31828018585417,151.44971688481314
TX_LAYER_000757,ACC_LAYER_000_07,ACC_LAYER_000_08,17981.49,2026-05-25T23:46:00Z,1,0,Hong Kong,Dubai,22.12920688561664,114.64522272205612,25.50856557356494,55.72111034571851
TX_CYC_000609,ACC_CYC_00,ACC_CYC_01,10525.54,2026-05-26T00:02:00Z,1,0,New York,London,40.724104698295335,-74.19334601910536,51.40028270451903,-0.4519123917844474
TX_NORM_000146,ACC_NORM_162,ACC_NORM_108,252.61,2026-05-26T04:25:00Z,0,0,Sydney,London,-34.16560250604217,151.26142459753308,51.45301623597771,0.15769201808173375
TX_NORM_000497,ACC_NORM_152,ACC_NORM_000,461.93,2026-05-26T05:42:00Z,0,0,Tokyo,Frankfurt,35.99756008097066,139.20466523767465,50.20603219129484,8.667161396024404
TX_NORM_000085,ACC_NORM_131,ACC_NORM_060,399.65,2026-05-26T08:20:00Z,0,0,Singapore,Frankfurt,1.3884901728894583,103.5711411283723,50.11562934611204,8.298165085462179
TX_NORM_000098,ACC_NORM_108,ACC_NORM_046,501.02,2026-05-26T08:29:00Z,0,0,London,New York,51.39813150296835,-0.007238304388150957,40.43488562815141,-73.6109208250992
TX_NORM_000544,ACC_NORM_029,ACC_NORM_196,10.0,2026-05-26T08:32:00Z,0,0,Frankfurt,Frankfurt,50.245194247353254,8.963024892875886,49.90068302915669,8.903503080558933
TX_NORM_000170,ACC_NORM_102,ACC_NORM_084,322.1,2026-05-26T08:37:00Z,0,0,Sydney,Toronto,-33.53427353081525,151.57941809232136,43.54752240387806,-79.29049333773433
TX_NORM_000171,ACC_NORM_017,ACC_NORM_198,336.84,2026-05-26T09:45:00Z,0,0,Singapore,Dubai,1.5331556847092105,104.14978348195514,24.909176045370877,55.122221314321
TX_NORM_000341,ACC_NORM_073,ACC_NORM_181,548.74,2026-05-26T17:36:00Z,0,0,Tokyo,New York,35.255615083621215,140.10318637707374,40.295345112638586,-74.30724860445345
TX_CYC_000628,ACC_CYC_04,ACC_CYC_05,9455.59,2026-05-26T17:59:00Z,1,0,Frankfurt,London,50.30957588160549,8.886729068892787,51.57884059051062,0.049052545875107906
TX_NORM_000200,ACC_NORM_168,ACC_NORM_021,571.56,2026-05-26T19:56:00Z,0,0,Hong Kong,Sydney,22.54925837743154,114.31703238555,-34.319488901929915,151.03498495892038
TX_LAYER_000871,ACC_LAYER_012_01,ACC_LAYER_012_02,56859.93,2026-05-26T20:30:00Z,1,0,Mumbai,Hong Kong,19.422468115140777,73.13280770520855,22.21849129954694,114.44837527895966
TX_NORM_000133,ACC_NORM_062,ACC_NORM_095,594.72,2026-05-26T22:33:00Z,0,0,Mumbai,Tokyo,18.63390594402313,72.92431513670124,35.27457898746824,139.51783222470718
TX_CYC_000677,ACC_CYC_17,ACC_CYC_15,11404.66,2026-05-26T22:43:00Z,1,0,Mumbai,Sydney,18.66221279839149,72.98108697728864,-33.866976884394205,150.80736413380146
TX_LAYER_000802,ACC_LAYER_005_02,ACC_LAYER_005_03,45059.7,2026-05-26T23:51:00Z,1,0,Sydney,Singapore,-33.93431641139398,151.48544674512235,1.6259251365562566,104.05754786600914
TX_CYC_000690,ACC_CYC_18,ACC_CYC_19,8550.4,2026-05-27T02:41:00Z,1,0,Mumbai,London,19.02937184229714,73.34198982312604,51.13777517489517,0.2420863029476689
TX_CYC_000613,ACC_CYC_01,ACC_CYC_02,8227.56,2026-05-27T03:07:00Z,1,0,London,Mumbai,51.61623240442744,-0.3336222781955085,18.710870763725957,72.75323238787774
TX_NORM_000538,ACC_NORM_184,ACC_NORM_013,701.26,2026-05-27T04:20:00Z,0,0,Mumbai,Mumbai,18.885290063873526,72.55512589848827,19.135296177313542,72.59836275830217
